num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
1,Mobile,RoundTrip,17,4,9,,MAAMEL,India,1,1,1,8.83,0
1,Mobile,RoundTrip,1,5,6,,HKTPER,Australia,1,0,0,5.62,0
3,Internet,RoundTrip,108,26,14,6.0,BLRPER,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,21,50,10,6.0,DELMEL,Australia,1,0,1,8.83,0
2,Mobile,RoundTrip,38,24,10,3.0,KNOSYD,Indonesia,1,1,0,8.58,1
1,Internet,RoundTrip,66,81,5,6.0,PENPER,Australia,1,0,0,5.62,0
2,Mobile,RoundTrip,179,18,7,6.0,CMBSYD,Australia,1,1,1,8.58,0
1,Internet,RoundTrip,342,4,18,6.0,HANSYD,Vietnam,1,0,0,8.58,0
2,Internet,RoundTrip,34,90,3,7.0,DADMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,32,29,13,3.0,DELMNL,Malaysia,1,1,1,5.52,0
2,Internet,RoundTrip,20,58,9,,DPSICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,43,5,17,3.0,ICNMLE,South Korea,1,1,1,6.62,1
4,Internet,RoundTrip,11,19,15,6.0,OOLSGN,Australia,1,1,0,8.83,1
1,Internet,RoundTrip,68,50,12,,KCHKIX,Japan,1,0,0,7.0,0
1,Internet,RoundTrip,17,4,14,3.0,MELMNL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,25,63,8,5.0,KTMPEN,Malaysia,1,0,0,4.75,0
1,Internet,RoundTrip,25,84,1,,SGNSYD,Australia,1,1,0,8.58,1
1,Internet,RoundTrip,6,4,13,,CTUSUB,China,0,1,0,4.72,0
1,Internet,RoundTrip,378,70,2,,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,30,3,22,6.0,KCHTPE,Taiwan,1,0,1,4.67,0
1,Internet,RoundTrip,40,25,10,5.0,MELPEN,Malaysia,1,0,1,8.83,1
4,Internet,RoundTrip,136,20,12,5.0,AKLKUL,New Zealand,1,0,1,8.83,0
6,Internet,RoundTrip,47,6,14,7.0,ICNSUB,Indonesia,1,0,0,6.62,0
1,Internet,RoundTrip,61,5,2,6.0,PENTPE,Taiwan,1,0,0,4.67,1
1,Internet,RoundTrip,53,6,5,5.0,CTUTWU,China,1,0,0,4.72,1
1,Internet,RoundTrip,18,3,10,3.0,MAATPE,Taiwan,1,1,1,4.67,0
2,Internet,RoundTrip,108,32,23,5.0,HKGSYD,Australia,1,1,1,8.58,0
1,Internet,RoundTrip,0,4,12,3.0,COKMEL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,30,5,8,7.0,PERTPE,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,2,21,13,4.0,DMKPER,Australia,0,0,0,5.62,0
9,Internet,RoundTrip,54,4,11,6.0,KBVPEK,China,1,0,0,6.42,1
2,Internet,RoundTrip,33,4,1,,DPSHND,Japan,1,1,0,7.57,0
5,Internet,RoundTrip,58,4,11,,KNOPEK,Indonesia,0,0,0,6.42,0
1,Internet,RoundTrip,18,22,16,3.0,PERTPE,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,52,21,6,7.0,PENPER,Malaysia,1,1,0,5.62,0
2,Internet,RoundTrip,337,5,4,4.0,BTUICN,Malaysia,1,0,0,6.62,0
2,Internet,RoundTrip,32,28,0,,KTMPEN,Malaysia,1,0,0,4.75,0
2,Internet,RoundTrip,67,34,3,5.0,HKTSYD,Australia,1,1,1,8.58,0
1,Mobile,RoundTrip,14,27,20,5.0,HKGPER,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,48,5,5,3.0,CGKHND,Indonesia,1,0,1,7.57,1
2,Internet,RoundTrip,19,133,12,6.0,COKSYD,Australia,1,1,1,8.58,0
1,Internet,RoundTrip,112,3,16,5.0,CGKHND,Japan,0,0,0,7.57,0
1,Mobile,RoundTrip,61,3,6,,SINTPE,Philippines,0,0,0,4.67,0
1,Internet,RoundTrip,173,24,0,4.0,DELPER,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,23,20,20,,SBWTPE,Taiwan,1,0,1,4.67,1
1,Internet,RoundTrip,51,27,7,7.0,MELMNL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,29,30,7,5.0,MELSGN,Australia,1,0,0,8.83,0
4,Internet,RoundTrip,206,21,5,3.0,MAASYD,Australia,0,0,1,8.58,0
1,Internet,RoundTrip,36,6,2,6.0,KNOPER,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,78,5,14,7.0,ICNSIN,South Korea,1,0,1,6.62,0
2,Internet,RoundTrip,69,4,4,4.0,HKTPUS,South Korea,1,0,1,6.33,0
3,Mobile,RoundTrip,37,18,4,,HNDTRZ,Japan,1,0,0,7.57,0
1,Mobile,RoundTrip,60,27,17,3.0,RGNSYD,Thailand,0,0,0,8.58,0
1,Mobile,RoundTrip,236,31,10,7.0,MELSGN,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,2,55,15,,SRGTPE,Taiwan,1,1,1,4.67,0
1,Internet,RoundTrip,94,6,3,4.0,HKTKIX,Japan,0,0,0,7.0,1
1,Internet,RoundTrip,38,3,12,,KIXSGN,Japan,0,0,1,7.0,0
1,Internet,RoundTrip,4,89,2,,ICNJHB,Malaysia,1,0,1,6.62,0
1,Internet,RoundTrip,188,5,5,6.0,DMKKIX,Thailand,1,1,1,7.0,0
1,Internet,RoundTrip,0,4,2,3.0,ICNTGG,Malaysia,0,0,0,6.62,0
2,Internet,RoundTrip,150,5,4,3.0,ICNSIN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,18,3,3,,ICNPEN,Malaysia,0,0,0,6.62,1
1,Internet,RoundTrip,1,3,9,,CGKXIY,China,1,0,1,5.0,0
1,Internet,RoundTrip,301,22,10,7.0,DADMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,8,86,5,5.0,PENPER,Malaysia,0,0,0,5.62,0
1,Internet,RoundTrip,22,2,20,,PENTPE,Malaysia,0,0,0,4.67,0
1,Internet,RoundTrip,25,84,12,6.0,MELPUS,South Korea,1,0,1,8.83,0
1,Internet,RoundTrip,14,26,8,4.0,DPSHND,Japan,1,0,1,7.57,0
1,Internet,RoundTrip,106,6,14,3.0,BKIPUS,Malaysia,1,1,1,6.33,0
2,Internet,RoundTrip,14,6,9,5.0,PENSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,50,6,10,3.0,HKTPEK,China,0,0,0,6.42,0
2,Internet,RoundTrip,140,4,3,3.0,DPSPVG,China,1,0,0,5.33,0
1,Internet,RoundTrip,31,19,23,7.0,COKSYD,Australia,1,0,1,8.58,0
2,Internet,RoundTrip,66,17,10,,MELMRU,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,17,88,11,4.0,DELMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,46,222,10,7.0,MAAMEL,Australia,1,1,1,8.83,0
1,Mobile,RoundTrip,234,5,16,,DMKHND,Thailand,0,1,0,7.57,0
1,Internet,RoundTrip,225,6,14,,BDOHGH,Indonesia,0,0,0,5.07,0
1,Internet,RoundTrip,10,271,0,,ICNSYD,South Korea,1,1,1,8.58,0
2,Internet,RoundTrip,246,149,11,3.0,AKLKUL,United Kingdom,0,0,0,8.83,0
2,Internet,RoundTrip,29,5,14,4.0,DMKPUS,South Korea,1,1,1,6.33,0
2,Internet,RoundTrip,70,60,10,5.0,BLRSYD,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,53,6,7,5.0,HNDPNH,Japan,1,0,0,7.57,1
1,Internet,RoundTrip,69,3,2,5.0,DMKKIX,Thailand,1,0,0,7.0,1
1,Internet,RoundTrip,56,3,3,4.0,MELSGN,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,4,87,9,,BKIHND,Malaysia,1,0,1,7.57,0
1,Internet,RoundTrip,423,4,17,6.0,DPSKIX,Japan,1,1,1,7.0,0
1,Mobile,RoundTrip,34,4,13,3.0,SYDTPE,Taiwan,1,0,0,8.58,0
2,Internet,RoundTrip,70,6,8,6.0,PEKSIN,China,0,0,0,6.42,0
1,Internet,RoundTrip,82,6,11,,DMKOOL,Australia,1,0,0,8.83,1
1,Internet,RoundTrip,125,59,7,7.0,TRZWUH,China,1,0,1,5.13,0
2,Internet,RoundTrip,119,29,15,,BOMPER,Australia,1,0,1,5.62,0
4,Internet,RoundTrip,13,29,5,4.0,PEKPER,Australia,1,1,0,6.42,0
1,Internet,RoundTrip,267,19,3,7.0,CMBSYD,Australia,0,0,1,8.58,0
1,Internet,RoundTrip,64,4,3,,AKLKUL,New Zealand,1,1,1,8.83,0
2,Internet,RoundTrip,58,6,7,6.0,DELDPS,India,1,1,1,5.52,0
1,Internet,RoundTrip,36,5,12,3.0,AKLKUL,Malaysia,0,0,0,8.83,1
1,Internet,RoundTrip,118,6,2,5.0,JOGTPE,Taiwan,0,0,0,4.67,0
1,Internet,RoundTrip,66,25,3,4.0,CMBPEK,China,1,0,0,6.42,0
1,Internet,RoundTrip,59,3,6,,DMKPER,Australia,0,1,1,5.62,0
1,Internet,RoundTrip,150,29,3,7.0,SGNSYD,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,33,21,10,4.0,DPSSYD,Australia,0,0,1,8.58,0
1,Internet,RoundTrip,35,33,8,4.0,HANSYD,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,1,3,9,3.0,KIXOOL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,90,4,13,6.0,MAAMEL,India,1,0,0,8.83,0
2,Internet,RoundTrip,95,21,1,,CMBSYD,Australia,0,0,0,8.58,0
2,Internet,RoundTrip,161,182,3,5.0,MELPEN,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,53,6,6,6.0,DMKKIX,Hong Kong,1,1,1,7.0,1
1,Internet,RoundTrip,202,6,2,7.0,HANOOL,Australia,0,1,0,8.83,0
1,Internet,RoundTrip,124,23,9,4.0,ICNPER,South Korea,1,0,0,6.62,0
6,Internet,RoundTrip,340,6,17,6.0,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,63,36,6,3.0,CANPER,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,30,6,4,7.0,CGKICN,Indonesia,1,0,0,6.62,0
2,Internet,RoundTrip,399,3,2,4.0,ICNSIN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,3,21,11,3.0,HNDKNO,Indonesia,1,0,0,7.57,0
1,Internet,RoundTrip,37,20,11,4.0,CGKOOL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,86,89,4,,PENPER,New Zealand,1,0,0,5.62,0
3,Internet,RoundTrip,20,5,21,3.0,KIXPER,Australia,1,0,0,7.0,0
1,Mobile,RoundTrip,12,27,1,3.0,KTMSYD,Australia,1,0,0,8.58,0
1,Internet,RoundTrip,54,17,6,5.0,DPSHND,Hong Kong,1,1,0,7.57,0
1,Internet,RoundTrip,33,4,3,5.0,ICNSIN,Hong Kong,0,0,0,6.62,1
2,Internet,RoundTrip,92,6,0,4.0,DPSMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,28,4,8,,BWNTPE,Brunei,1,0,0,4.67,1
1,Internet,RoundTrip,32,24,15,4.0,CGKPEK,United States,1,0,0,6.42,0
1,Internet,RoundTrip,118,85,9,7.0,KCHMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,60,17,8,7.0,SYDTPE,Taiwan,1,1,0,8.58,0
1,Internet,RoundTrip,18,6,1,6.0,JOGPER,Australia,1,1,1,5.62,0
2,Mobile,RoundTrip,9,29,6,3.0,DPSSYD,Australia,1,1,1,8.58,0
3,Internet,RoundTrip,0,32,13,6.0,DELMEL,Australia,1,0,1,8.83,0
1,Mobile,RoundTrip,19,32,10,6.0,DMKSYD,Thailand,1,0,0,8.58,0
1,Internet,RoundTrip,186,23,9,,SYDTPE,Australia,0,0,0,8.58,0
3,Internet,RoundTrip,339,5,4,,PENTPE,Singapore,0,0,1,4.67,1
1,Internet,RoundTrip,34,6,1,3.0,CTSKCH,Malaysia,0,0,1,8.67,0
1,Internet,RoundTrip,73,6,6,4.0,ICNSIN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,91,23,3,6.0,CMBMEL,Australia,1,0,0,8.83,0
4,Internet,RoundTrip,57,35,9,,CGKDEL,Indonesia,0,0,0,5.52,0
5,Internet,RoundTrip,186,29,9,3.0,DELSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,39,22,10,3.0,HKTOOL,Australia,0,0,1,8.83,0
3,Internet,RoundTrip,114,5,8,5.0,HKTTPE,Thailand,1,0,0,4.67,1
1,Internet,RoundTrip,81,6,7,6.0,PEKPEN,Malaysia,0,0,0,6.42,0
1,Internet,RoundTrip,7,6,13,,ICNMEL,South Korea,0,0,0,8.83,0
2,Internet,RoundTrip,44,17,11,5.0,DELSYD,India,1,1,1,8.58,0
1,Internet,RoundTrip,95,40,9,4.0,CTSPEN,Japan,1,1,1,8.67,0
1,Internet,RoundTrip,46,4,9,,JHBTPE,Malaysia,1,0,1,4.67,1
2,Internet,RoundTrip,9,6,13,4.0,CTULOP,China,0,0,0,4.72,0
2,Internet,RoundTrip,26,31,3,5.0,LGKOOL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,49,4,7,3.0,DPSHND,Japan,0,0,0,7.57,0
1,Internet,RoundTrip,1,29,6,7.0,CNXPER,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,3,92,0,5.0,MRUSYD,Australia,1,1,1,8.58,0
2,Mobile,RoundTrip,246,6,14,,CGKHND,Indonesia,0,0,0,7.57,0
1,Internet,RoundTrip,51,4,11,,REPTPE,Taiwan,1,0,0,4.67,0
2,Internet,RoundTrip,38,3,16,7.0,BKIKIX,Japan,1,0,0,7.0,0
3,Internet,RoundTrip,71,17,11,3.0,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,89,6,5,,ICNPER,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,144,20,13,,PENTPE,Malaysia,1,0,0,4.67,0
3,Internet,RoundTrip,8,4,8,4.0,PENPVG,Malaysia,1,0,0,5.33,1
3,Internet,RoundTrip,209,21,10,,DELMEL,Australia,0,0,1,8.83,0
2,Internet,RoundTrip,14,5,5,5.0,BKIPER,Malaysia,1,1,0,5.62,0
1,Internet,RoundTrip,52,4,23,7.0,DMKSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,20,86,2,6.0,MELMNL,Philippines,1,1,1,8.83,0
1,Internet,RoundTrip,23,5,5,7.0,DMKPER,Australia,0,0,0,5.62,0
1,Internet,OneWay,206,6,9,3.0,ICNSYD,South Korea,0,0,0,8.58,0
1,Internet,RoundTrip,45,4,16,,KBVKTM,Nepal,0,1,1,4.75,0
2,Internet,RoundTrip,60,18,9,5.0,MELSGN,Australia,1,0,0,8.83,0
1,Mobile,RoundTrip,36,3,5,,HNDPEN,Japan,1,1,1,7.57,0
1,Internet,RoundTrip,7,58,16,3.0,KTMPEN,Malaysia,1,0,0,4.75,1
2,Internet,RoundTrip,312,23,11,3.0,HNDREP,Japan,1,1,1,7.57,0
1,Internet,RoundTrip,30,23,8,3.0,ICNMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,100,6,4,6.0,CGKHND,Indonesia,1,1,1,7.57,0
1,Internet,RoundTrip,5,4,13,,MAAMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,97,42,7,,AKLKUL,New Zealand,1,1,1,8.83,0
2,Internet,RoundTrip,57,5,10,3.0,KIXOOL,Australia,0,1,1,8.83,0
1,Internet,RoundTrip,29,21,3,4.0,JOGOOL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,133,83,3,6.0,PENPER,Malaysia,1,0,1,5.62,0
1,Internet,OneWay,2,29,2,7.0,PERPNH,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,81,6,10,4.0,CGKHND,Indonesia,1,0,0,7.57,1
1,Mobile,RoundTrip,29,20,8,,HKGPER,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,30,4,10,,DELDMK,India,0,0,0,5.52,0
1,Internet,RoundTrip,7,29,9,3.0,HGHMYY,China,1,0,0,5.07,0
1,Internet,RoundTrip,43,23,11,,PENPER,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,0,21,4,5.0,MAASYD,United States,1,1,0,8.58,0
4,Internet,RoundTrip,113,17,6,4.0,DMKOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,72,90,13,,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,30,22,5,7.0,DACSYD,Bangladesh,1,0,0,8.58,0
2,Internet,RoundTrip,147,23,14,6.0,DMKOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,91,5,18,4.0,HNDSGN,Vietnam,1,1,0,7.57,1
2,Internet,RoundTrip,130,58,4,5.0,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,0,3,3,,KIXRGN,Japan,1,1,0,7.0,0
4,Mobile,RoundTrip,348,17,7,3.0,AKLKUL,Malaysia,0,0,0,8.83,0
1,Mobile,RoundTrip,48,6,23,3.0,CGKPVG,Indonesia,1,0,0,5.33,0
1,Internet,RoundTrip,14,91,10,,IKAOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,21,5,13,7.0,ICNSYD,South Korea,1,0,1,8.58,0
1,Internet,RoundTrip,92,4,12,3.0,PENTPE,Taiwan,0,0,1,4.67,0
1,Internet,RoundTrip,10,6,16,3.0,ICNSIN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,99,31,4,7.0,HKTSYD,Australia,1,1,0,8.58,0
1,Internet,RoundTrip,37,61,3,3.0,DPSSYD,Indonesia,1,0,0,8.58,0
1,Internet,RoundTrip,7,4,12,,HKTSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,346,5,23,6.0,DELMNL,Philippines,0,0,0,5.52,1
1,Internet,RoundTrip,71,112,5,4.0,DMKOOL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,64,99,6,5.0,MELMNL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,222,6,12,4.0,MLETPE,Taiwan,1,1,1,4.67,0
1,Internet,RoundTrip,211,23,6,7.0,PENPER,Australia,1,1,0,5.62,0
3,Internet,RoundTrip,50,6,2,,KBVPEK,China,1,0,0,6.42,0
1,Internet,RoundTrip,168,5,8,4.0,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,260,19,1,,PVGSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,42,27,0,3.0,KNOTPE,Indonesia,1,0,0,4.67,0
1,Mobile,RoundTrip,17,4,3,7.0,JHBTPE,Malaysia,0,0,0,4.67,1
1,Internet,RoundTrip,6,81,6,,OOLPEN,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,20,17,4,4.0,PERPNH,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,27,45,9,,CMBSYD,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,10,110,7,3.0,ICNMEL,South Korea,1,1,1,8.83,0
5,Internet,RoundTrip,102,30,7,5.0,PENSYD,Australia,1,0,1,8.58,0
6,Internet,RoundTrip,47,4,7,6.0,ICNLGK,South Korea,1,1,1,6.62,1
1,Internet,RoundTrip,12,29,9,3.0,COKPUS,South Korea,1,0,1,6.33,0
1,Internet,RoundTrip,2,109,7,5.0,MRUOOL,Vietnam,1,1,1,8.83,0
2,Internet,RoundTrip,311,45,23,5.0,MELTPE,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,25,19,6,,KTMPER,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,19,55,12,5.0,DMKPER,Australia,0,0,0,5.62,0
3,Internet,RoundTrip,208,4,4,5.0,CNXKIX,Thailand,0,0,0,7.0,0
1,Internet,RoundTrip,85,60,3,7.0,MELSGN,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,205,20,10,4.0,PERPVG,China,1,0,0,5.62,0
3,Internet,RoundTrip,193,17,12,5.0,MELSGN,Vietnam,1,1,0,8.83,0
2,Internet,RoundTrip,58,6,9,7.0,PENTPE,Malaysia,0,1,1,4.67,0
1,Mobile,RoundTrip,84,6,1,,DPSPVG,China,0,0,1,5.33,0
2,Internet,RoundTrip,68,4,12,6.0,DPSMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,59,158,7,4.0,IKAOOL,Australia,1,1,1,8.83,0
3,Mobile,RoundTrip,126,66,10,5.0,CCUSYD,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,19,22,5,,PERPUS,Australia,1,0,1,6.33,0
3,Mobile,RoundTrip,9,3,4,3.0,DMKKIX,Thailand,1,1,0,7.0,1
2,Internet,RoundTrip,102,4,15,3.0,DPSHND,Japan,1,1,1,7.57,0
2,Internet,RoundTrip,29,4,3,,PERSDK,Malaysia,1,1,0,5.62,1
1,Internet,RoundTrip,104,41,7,5.0,HYDMEL,India,1,0,1,8.83,0
1,Internet,RoundTrip,10,361,7,6.0,CGKMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,140,34,5,7.0,MFMPER,Macau,0,0,0,5.62,0
5,Internet,RoundTrip,199,22,0,7.0,KLOMEL,Australia,1,1,1,8.83,0
1,Mobile,RoundTrip,178,4,23,,KIXSIN,Japan,0,0,0,7.0,0
1,Mobile,RoundTrip,23,61,9,7.0,KCHPEK,Malaysia,1,0,0,6.42,0
1,Internet,RoundTrip,44,42,22,,COKSYD,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,22,20,7,4.0,AKLKUL,Malaysia,1,1,1,8.83,0
2,Internet,RoundTrip,81,5,6,,HKTOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,31,24,16,,ICNSIN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,1,5,12,7.0,HDYXIY,China,0,0,0,5.0,0
1,Internet,RoundTrip,3,36,16,7.0,AKLKUL,Malaysia,0,0,1,8.83,1
1,Internet,RoundTrip,15,6,11,,PERPNH,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,14,22,9,5.0,OOLSBW,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,25,3,10,,ICNPEN,South Korea,0,1,0,6.62,1
3,Internet,RoundTrip,25,28,4,7.0,CGKPEK,China,1,0,0,6.42,0
1,Internet,RoundTrip,42,19,1,,MELSGN,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,27,19,4,,OOLPEN,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,135,33,4,5.0,AKLKUL,New Zealand,0,0,0,8.83,0
2,Internet,RoundTrip,151,3,13,6.0,DPSICN,South Korea,1,1,0,6.62,0
2,Internet,RoundTrip,86,5,9,7.0,CMBKIX,Japan,1,1,1,7.0,0
1,Internet,RoundTrip,20,3,14,6.0,JOGKIX,Japan,0,0,0,7.0,0
1,Internet,RoundTrip,22,30,10,,DMKSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,265,3,1,4.0,DPSICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,25,22,7,3.0,DELMEL,Australia,1,0,1,8.83,0
1,Mobile,RoundTrip,94,4,11,7.0,HKTHND,Japan,1,1,0,7.57,0
1,Internet,RoundTrip,109,28,5,,KNOSYD,Indonesia,0,0,1,8.58,0
1,Internet,RoundTrip,25,6,14,3.0,CGKICN,Indonesia,0,1,0,6.62,0
1,Internet,RoundTrip,93,25,12,3.0,SGNSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,328,30,7,,HKTKIX,Japan,1,1,0,7.0,0
1,Internet,RoundTrip,87,3,2,,PEKSUB,Indonesia,0,0,0,6.42,0
1,Internet,RoundTrip,3,140,1,,KNOTPE,Taiwan,1,0,0,4.67,0
1,Mobile,RoundTrip,52,5,7,,PENPVG,China,0,0,0,5.33,1
1,Mobile,RoundTrip,9,6,9,,LGKPER,Australia,1,1,1,5.62,0
2,Internet,RoundTrip,26,5,11,3.0,PENPER,Malaysia,1,0,0,5.62,0
1,Mobile,RoundTrip,17,6,10,4.0,HYDPER,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,172,5,3,4.0,HNDSYD,United States,0,0,1,8.58,1
1,Internet,RoundTrip,47,31,3,5.0,CEBOOL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,40,23,14,,CGKICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,57,6,4,5.0,DMKSYD,Australia,1,0,0,8.58,0
2,Internet,RoundTrip,2,5,5,,ICNMLE,South Korea,0,0,1,6.62,0
2,Internet,RoundTrip,17,4,14,7.0,BKIICN,South Korea,1,0,1,6.62,1
2,Internet,RoundTrip,3,3,2,,LGKSYD,Australia,1,1,1,8.58,0
2,Internet,RoundTrip,46,3,4,7.0,COKSYD,Australia,0,1,1,8.58,0
2,Internet,RoundTrip,106,21,11,4.0,SGNSYD,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,140,38,7,,DMKOOL,Australia,1,1,1,8.83,0
1,Mobile,RoundTrip,0,4,0,3.0,HKGSYD,Australia,0,1,0,8.58,0
1,Internet,RoundTrip,7,60,10,5.0,CGKTPE,Taiwan,1,1,1,4.67,0
3,Mobile,RoundTrip,165,5,3,,DPSPVG,China,1,0,0,5.33,0
1,Internet,RoundTrip,4,6,4,5.0,KCHMEL,Malaysia,1,0,0,8.83,0
4,Internet,RoundTrip,84,5,14,6.0,ICNSIN,South Korea,1,0,0,6.62,0
1,Mobile,RoundTrip,11,2,10,5.0,MRUSIN,Mauritius,1,1,1,7.42,0
1,Internet,RoundTrip,0,5,6,,KIXPNH,Cambodia,1,1,0,7.0,1
1,Internet,RoundTrip,49,4,1,5.0,HNDSIN,Japan,0,1,1,7.57,0
2,Internet,RoundTrip,67,5,11,7.0,KNOTPE,Taiwan,1,1,1,4.67,0
3,Internet,RoundTrip,119,32,9,3.0,RGNSYD,Australia,1,1,1,8.58,0
1,Internet,RoundTrip,27,17,3,5.0,CMBMEL,Australia,1,0,0,8.83,0
4,Internet,RoundTrip,70,4,1,4.0,DMKHND,Thailand,1,0,1,7.57,1
2,Mobile,RoundTrip,388,4,7,7.0,DPSPUS,South Korea,0,0,0,6.33,0
1,Internet,RoundTrip,22,22,0,6.0,DMKOOL,Australia,1,0,1,8.83,1
1,Internet,RoundTrip,2,72,5,4.0,OOLTPE,Taiwan,0,0,0,8.83,0
1,Internet,RoundTrip,35,57,14,,HANMEL,Vietnam,1,0,0,8.83,0
1,Internet,RoundTrip,56,4,3,5.0,HKTKIX,Japan,1,1,1,7.0,0
1,Internet,RoundTrip,2,1,2,,BKISYD,Australia,0,1,1,8.58,0
1,Internet,RoundTrip,179,88,7,6.0,PENSYD,Malaysia,1,0,1,8.58,0
2,Internet,RoundTrip,6,23,2,7.0,PENTPE,Malaysia,1,1,1,4.67,1
1,Internet,RoundTrip,15,5,1,,HKTSYD,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,49,18,3,3.0,SYDTPE,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,100,34,5,3.0,OOLSGN,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,178,32,2,5.0,PERTPE,Australia,0,0,0,5.62,0
2,Internet,RoundTrip,55,20,1,4.0,HKTSYD,Australia,0,0,1,8.58,0
1,Internet,RoundTrip,16,50,7,5.0,CGKDEL,Indonesia,1,0,0,5.52,0
3,Internet,RoundTrip,203,4,15,,SBWTPE,Malaysia,1,0,0,4.67,1
1,Internet,RoundTrip,7,5,9,,PENPER,Malaysia,1,0,0,5.62,0
1,Internet,RoundTrip,24,4,13,6.0,DPSPEK,China,0,0,0,6.42,0
